instP,clock,pipelines,instM,latency,transfM,band,y
3493352513.324348,2537108866.8722553,7.937876554695466,8338262.88123894,1.4030041608378605e-09,270232903.4127321,4411715563.82566,0.0010876862399774455
3489577835.2331023,1053700665.7143737,11.385121610187165,4892613.86885215,3.3889533808662984e-08,832262906.1166958,5649688683.504929,0.0015340668042522511
2402949603.4982595,3458886950.842701,1.0032716068154792,2568702.4236644926,9.35958086734209e-08,455068854.74515986,8627138831.87743,0.0018177497197103655
5164946002.619688,3160762921.7062826,12.155572882557568,6375465.983993275,3.43786702479942e-08,61006080.90827853,9737842558.786299,0.0010678891555619685
2670576723.6929593,1517120365.438351,13.25986611844584,5183534.323643947,8.603362226690504e-08,629907555.1956936,1706158982.8327565,0.0015864578495496725
2835672514.4425673,3218132109.9625535,10.65809157079022,1149216.449060156,7.020226963620138e-08,763177252.2759635,6651840946.787794,0.00034647973694869176
6983498418.924314,3501927603.7190394,5.100401000008807,1699383.3520443644,3.732524846885506e-08,788781180.8023735,9640443621.821917,0.0012842632021481146
2838770569.418243,4967163756.31427,6.054827320088422,1376998.1313979875,6.353720767754584e-08,365687721.4836101,1506133436.5108473,0.000428455306375746
7160605728.485862,2941112502.483773,17.05951132734244,5419493.967324387,8.647263075174733e-08,966221281.6651247,4238361267.256226,0.0009187905989088323
1436476917.1186392,4385998272.029531,16.205895279539597,8807300.563198198,9.54432723025554e-08,802293500.6251506,2253654443.101363,0.0017985620294854797
7379896659.705823,1887250590.7856941,17.452176964036354,4314424.930841139,9.963407443815293e-08,690753197.3426377,8884663785.297752,0.0009609951368593865
7257213150.860468,1493556163.5371778,11.146045049928006,885643.6263204857,7.704306147650747e-08,319729003.331963,4228123938.046454,0.0015728657515698611
5746886388.171761,1591525459.0323987,10.181310496237517,5505839.8068139525,3.942856220164772e-08,270558693.55428153,5391440094.326433,0.0008749604020505938
5177195907.876585,3378555155.6211753,17.777132265763623,2190535.2675485304,5.1976138817540364e-08,98962317.68154982,6605183505.648568,0.0005107898867902482
3615852662.010648,4382484850.124166,4.611763501342454,6896540.276157454,8.944531581652407e-08,933636494.5887891,3838378733.4790564,0.0012660994898167897
3768742258.5403295,2352435107.3797145,12.520014477453188,5743456.4184330795,3.0713082154040795e-08,250833398.99910206,3551136972.616731,0.000901750076925347
1008509405.4301416,4238285533.167082,14.489439596516233,7572041.372962398,2.9975623127192835e-08,705380107.8414474,6003304183.251321,0.000795694034429855
7209822465.573907,2448938951.4730906,8.177242035194368,57330.38676338287,3.6701101389431366e-08,361018375.0859446,8431578303.545784,0.0007971099838562576
8971429788.18806,779781460.5465897,14.811304064728029,2169006.704281349,5.698869772288444e-08,189828218.67132062,6015660339.480722,0.0013361718729032242
1122785543.7777858,4779737681.347369,13.591607306791833,683987.304946008,5.326153779068558e-08,331913219.8234209,6535599893.507698,0.0009892124149006784
6663103738.191837,599121900.0786105,13.292799600985738,1259510.7057666036,1.195721452902687e-08,998823037.8287866,8387545055.084861,0.0011244024643382187
3560436791.8613772,4126292152.897444,2.310353956711264,7298094.492182543,6.865813728608544e-08,545524577.5051278,9676207116.223421,0.0011412617794906107
3725706285.2088175,4251743807.691624,17.966434385571304,305532.5332736304,8.343075972126736e-08,27912535.11233511,7818777986.2253065,0.0008388921548582925
9779483481.253141,2445794436.143242,12.373660909363329,401393.6603017795,5.7080457617459486e-08,784631234.7057842,5232078759.869476,0.0012300102568037876
2184959056.1058383,3932631191.3692985,17.412489424243276,1516767.5669592605,4.4516405681308225e-08,919785907.0046997,7938439690.775526,0.001195543428803387
3144033039.2754693,3828439170.5033154,4.779104701429314,1684637.1493828425,5.8566983432500114e-08,654106112.8737582,5017173504.110109,0.001369078786370299
1318135337.3570056,4307197351.191288,16.940331584788602,3974774.9117677175,6.584061405999774e-09,933908722.1231213,7307786873.271436,0.0007567220614568965
3912302466.486796,572387087.6198838,16.809379902740062,4260656.98740209,8.41693651376129e-08,819130731.8647141,3364962788.1573286,0.001576466223939888
9266925658.862589,4223755968.705446,2.72340516838217,1650316.7654776734,4.387456139644518e-08,37610853.23025823,8538063261.3717,0.001516754035864659
9757593317.57934,1958054315.4889169,8.136959266517739,9748015.822645565,1.3064693879935161e-08,554743422.7475259,1980713736.6575942,0.0015977497954245995
8340227788.922167,4907915125.136931,6.753464872530086,7915184.890039854,5.179677569179776e-08,383659684.5303536,3846495963.6378493,0.0010775733581992874
1215168961.572997,4310863023.131163,6.648475131044189,2322513.0355301527,2.927394165848331e-08,904751070.3962933,9642926714.573545,0.00026207256012758317
9710170138.345125,3939539217.386954,13.699067285946072,4208160.1387305455,7.618881032028592e-08,680348222.5091649,9988313045.084808,0.0013013070619068941
7120640196.620917,4040429569.491464,8.333006359891716,8962802.918340366,7.882777790180822e-08,733855784.8794525,7310354900.77123,0.0013864570867110912
2953481816.0209208,1711347130.3561866,6.193061035964599,526295.3210497121,7.198593187164981e-08,444569265.89605856,5097467482.178112,0.0012054541142014923
1147037446.279598,999657739.6229134,11.154424291758032,7534044.732619074,2.8793406023740506e-08,329412836.83081543,2695862783.0156837,0.001065674069415308
3767889539.6553106,3341961471.284314,13.812592961171184,6973037.125787477,1.58535782423773e-08,243286659.8761537,8464430532.355686,0.0009334636522857454
1705838291.1671898,4212892809.551496,11.238109465305362,7527823.106430171,9.72642485360286e-08,660469652.157995,3761657473.784027,0.0013729759479275702
8828315830.649126,3753369291.8878884,18.43393421105832,4147779.955694848,9.831369793475871e-08,47447665.90193736,4402995328.415425,0.0012140471511427947
3580501972.385018,3542493395.2385955,10.691769504389411,7276440.417401558,1.0108872974747128e-08,17061678.21080708,3084645808.76205,0.001163531229993922
3362406723.8225017,625779268.5419663,10.860458293685022,3296159.0747591387,1.5037894326396455e-08,724173262.6128767,7864433974.405682,0.0011618228745986937
7540035308.697357,1825731605.1293843,5.80064396124004,347624.0648899849,6.119243044290991e-08,479031056.43391234,6088305079.8256035,0.0015126497248731654
3476461764.484872,1060095971.9592866,18.22482091590946,5378471.812405708,6.32992544211148e-08,3521045.2088159276,6325968278.011716,0.0005888845413594873
1682958887.1359916,4138269682.348649,17.988039626400116,9069068.067364115,5.300171615217532e-08,216985534.15801287,1234172173.4549754,0.0015329519081849557
4193370180.9618278,1382205392.215747,3.6327309785782136,7261828.179031069,1.664558358720245e-08,468714038.6331637,7924823172.782948,0.001140163546417325
3632656850.5293465,1427484688.453014,14.609588242114063,7825341.161682528,2.1921743751629813e-08,701550350.7131686,4910504396.910186,0.0012974375147067935
8888458049.872112,3213217711.032952,8.633338099540158,728536.1524264709,9.435145297380057e-08,570114668.0190098,7955974699.535873,0.0011008523215235303
8755981651.63042,2898130946.6847153,17.501442014307894,1911290.3783059118,8.930469040400562e-08,157929138.32821146,9582833427.14388,0.0013211464291340595
7377953245.739702,363054710.64880544,6.858350154344701,9287145.23362374,5.388168634855571e-08,483032883.0809944,9536952039.60543,0.004446656859939428
5347253433.20031,4265749473.612559,14.89035920804494,7870157.865925509,9.738459650786511e-08,13538833.665151723,8906166402.390373,0.0009907742393518114
8747053974.384922,3976638835.581914,2.8335879833921487,7357532.198704302,4.1558169206944355e-08,717490559.5999739,9068205034.208778,0.00139593654534791
550690530.2433097,4667565554.318015,11.888357393024538,439465.1711359282,8.94898828073916e-08,120305709.40722208,1301533518.557732,0.0008069264947488349
6570083188.947106,3964101628.658359,11.156520579428028,4920094.374764737,4.56097299664472e-08,842292633.4112911,8617411548.023724,0.0005603088848748697
3942596216.4031973,4551475006.711953,14.27223261590541,1100708.863282445,8.16927894149178e-08,623019522.3880926,4821702022.644043,0.00050082801739737
8953112122.899446,3922558142.6871195,6.984006393352467,6732040.07124932,2.2465975299795608e-08,342397960.9019929,9194337834.15881,0.0007228944957885481
4083405655.59462,3957974553.225877,19.326585588199542,1874101.321236394,7.636626446588009e-08,426116257.6508654,4033820610.785851,0.0009092544824265566
4985695724.082013,3397445134.4730325,7.125482491034795,4912339.65051984,2.2176692782255323e-08,697832953.2557594,7309038277.020355,0.0011241488305600493
7191486086.879495,2582867523.3974066,11.007771102620463,1636084.3509714527,7.566534172456371e-08,660828674.345255,5837692143.659391,0.001435107672562701
4805880811.836021,1769357523.985877,4.770220176112915,6561937.476508928,5.961636037076403e-08,680947967.8512309,2555674798.204995,0.0017913956447461587
5857626184.801783,2654242352.510277,1.112834507799275,9982033.293886032,6.339401689009119e-08,92528548.59959862,1069558041.7797841,0.0032538566404853434
8045007218.971589,1938331291.4715493,4.2486363648808725,5347314.095357059,3.49823961036176e-08,444433227.523202,2898117111.1007423,0.0014043885191126794
3653714996.049267,1196565570.8751063,2.9881101788987117,897170.5561510577,6.109178530692548e-08,365916455.51910967,7016036133.590881,0.0011524491582382023
1151344786.9325671,4138187415.9157214,1.2471154934683204,5762924.365058304,2.6717746794661032e-09,404949527.40033627,9639677868.577412,0.0008646461514652148
5759636646.731389,4158612766.9740286,14.243274170701607,3761496.8877711245,4.5588233852673415e-08,219249089.2135963,2561716100.643408,0.0010699135412323177
8646293711.299763,736491237.1580919,13.055785960702636,5091178.322090408,1.5123333216823576e-08,817939223.8274828,1721097596.569878,0.0019026337206654183
5733543428.583977,1548728977.9425964,15.117950452648586,1853679.526648574,7.902130651042407e-08,971857574.6998947,2615526957.4994106,0.0010462412436546028
8230419922.679136,3255195610.7859,12.083977321629055,8330651.09897972,6.985682887876144e-08,641052767.0848719,4513675852.24118,0.0018332923020073775
4023845472.1642337,3385096393.9833226,1.42798489626496,2368656.4375513247,6.468417565823487e-08,765471981.3775057,9091109990.809124,0.0019714854941833178
5649600751.761393,1966340207.4327369,5.910457926724496,2708335.035440359,1.9715554039944525e-08,914638399.5375757,1230998666.666326,0.0017389679518718248
1739404892.8611603,1037792318.699806,17.610962424790085,8094694.866296436,5.811179390355253e-08,142626782.36282113,1681667069.7249997,0.0006682637583408271
5393384509.696169,121105538.90911773,5.096094292236052,7302322.901116355,7.938403654322909e-08,7242919.38035865,1136381592.3079686,0.010274509658583278
1991278287.489886,4711895593.078024,16.360457321728624,8651311.404312896,8.879222142684132e-08,479329910.4103109,3594964821.0378656,0.0011893810234719037
3090869832.0425262,2554837776.994548,5.554841000105496,5918052.756661312,5.942742259078536e-08,398825075.93710303,8805149984.225727,0.001173381982998147
7347479762.250245,318829684.448056,1.2709713538192764,7381547.1954712635,1.6142893760512903e-08,886377449.4209049,8968008028.748032,0.018658936925450082
2032965102.8986568,2696581429.661442,19.779755849777867,9183568.958301924,3.3241710815715056e-08,67645041.45460382,8520700812.422317,0.0008372691380227837
1245541834.2392685,2001921995.4673495,8.876506833250414,6925816.360807932,1.3249414125216874e-08,646937918.7031943,5664184927.919607,0.0004542950436306454
3405484653.261242,1270213520.5150657,12.67495315361123,148145.12712476007,8.60853578010054e-08,265887646.21136442,9298198545.413326,0.00125153554553548
1789913745.1184905,4950183330.472577,8.602286797915514,524962.3643975111,6.991358021043194e-08,498261034.9871806,1360942342.007864,0.0013871875818038054
2357748532.570621,1573161419.2036488,4.285500951444549,9367805.988890173,6.417351561811109e-08,355901807.797399,6333818866.795309,0.0019494626006206662
6268784264.313491,1572233303.162351,9.631331001401216,4697776.617162516,4.37936321689446e-08,155330217.24026188,1684092865.8900633,0.0007374666485337765
1155123497.855349,4146602837.3446712,15.932563396253048,2114492.8688161145,4.3262299616061905e-08,773532709.12215,4191289832.797548,0.00036348140635012995
6249896333.062384,4959901451.883217,6.640492148314367,3149700.64655712,5.624387865146146e-09,255029280.66659304,9152686048.711325,0.0011704169526502912
7032799823.104314,1258350187.9611158,14.996407658471181,9898006.968079994,8.651093298523092e-08,237908467.59105128,6540996011.31565,0.0016649478275692505
1698950215.2619832,4876955751.839028,12.654416906567574,7852776.897287345,7.120401458203936e-08,375051305.4192215,9935352447.416296,0.0012413061034941566
1827480742.3683538,2210475092.9946136,16.582677606827307,2074376.6772560365,3.490427645536505e-08,78492827.8086754,8902281311.819584,0.0007071069901734785
4150154682.680713,4004195206.0062556,9.140185927608437,8310872.276264936,1.09272872429506e-08,830927826.9109598,5403345385.404303,0.0009116548257406697
4437271694.237984,2165529161.5721226,8.153545567782,1182705.5903613165,3.520057717021818e-08,698799080.5193325,8713303281.942055,0.0007679639049617498
6948295589.277025,3053370220.8183565,18.85791097351396,413986.50419986615,9.007818016320524e-08,295272791.2459218,3335724068.3651247,0.00044449107993341
5747449182.993436,1064866329.8449148,12.518250842033064,9724792.024875553,5.304107048757083e-08,731413175.2880237,4290276027.3937864,0.0020627680117729936
6570289713.545958,2583409337.8936186,11.083662337562625,9698751.906099685,1.0267002024138028e-08,197637352.8326426,5982099870.04367,0.0013211523098638535
5984754388.382415,1995218870.7464817,8.594740587027669,5762528.871743056,2.667865848157866e-08,750501859.4549476,8937645614.636251,0.0014979892769348114
8956638427.607874,4707919520.179071,1.5185520022048564,993699.605578985,3.781730326069564e-09,251279477.29872876,1758062676.6040754,0.0022364277742714885
2609619187.625062,3389422834.516795,8.547588066590336,8927649.240026372,4.302190176929102e-08,795123726.4974424,8440594844.318571,0.0005981853362210767
6580612947.683438,3363081048.805276,19.995011807226362,1984211.4699117092,2.359246585695068e-08,370227103.2154685,3756859443.076392,0.001009655802702393
6610733392.451583,1712655663.8143015,10.618034824165086,4772889.388449293,2.2549883306163972e-08,3130783.4237928847,2842950064.8267293,0.0014058932821083346
1517244648.2274942,2143397077.0793653,18.11201302794672,8833562.906023858,7.138686186941266e-08,686919116.4608467,4855729245.485926,0.000992541939251331
6796403373.420462,4505347526.562011,11.861992109600674,3815210.136904141,6.227309913894137e-09,744633905.9094927,1442070275.7134676,0.0009555932256325699
5075538353.636987,274404973.258321,4.033432853441263,3752182.9583790214,4.438788824184394e-08,209115762.32595807,4981412556.199565,0.005072313156176547
5527425025.305906,2406457079.0954247,17.338217443248098,2584221.9620809783,6.75603200948759e-08,561847235.9621948,9591112390.747885,0.0009854500726350925
7287559216.353724,1953619250.796762,10.220418553565777,6423459.136117212,9.912639157646605e-08,771313115.6389233,2502816129.183209,0.002210571147243686
8883557050.487015,3701777280.153233,1.8315772892864324,7591157.735272705,1.0067118235319801e-08,72257662.99169746,3271494408.8680224,0.0018234333682238396
5709387504.691053,2388379798.584006,12.112824055503435,3292186.1441144585,9.707877923665079e-08,814515799.0079925,2147958779.7664914,0.0012796295219297412
3169389028.0981126,4738784135.882927,4.947298018873347,3974082.1981375273,1.8860388726021598e-08,355256776.5053775,8819056079.161648,0.0004586698652180347
3858033800.888835,1675673047.6879168,14.705358906444648,492383.9667715017,8.152364346063876e-08,180815015.0038185,7387207066.761709,0.0002655523743382726
7118254900.769228,1983170691.5509229,1.518014018081725,2336708.045712103,7.803116707599043e-08,430123127.1309819,8767913584.626526,0.0028675442804412254
5218727282.705484,1506618863.950976,14.708574389001653,9855881.932759069,4.440863298319309e-08,758590125.7899158,2561996188.155303,0.0012595747311983415
1284944347.7696927,4584776297.091164,11.025707688106849,1425767.515295895,8.50596558256509e-09,518335295.61690533,2837518169.460968,0.0008309365281817929
3107412806.367289,4321874211.942246,13.046330560903574,341982.6328460032,9.274120561409174e-09,495962514.912846,3517186607.310055,0.0010980120807281724
8439721225.222127,805220097.505346,12.306796018921423,2943419.5260828235,3.0616981525897676e-08,420878547.3223208,8032036506.681284,0.001416810379376673
8804678220.440214,2591246383.530789,11.147107149922942,7018468.40363953,7.491290646073382e-08,367772733.74170387,5052464547.402816,0.0016599651152560003
6206375323.304586,984256986.7956152,16.280440693808018,4378416.4740026,9.13047653029785e-08,139082704.54186776,6091639826.157741,0.0016564834070684274
6932571612.580951,3486153242.677044,16.956439635754016,7181239.498759204,1.895224314826047e-09,706795655.5957439,7078226780.6215925,0.0005714841041216139
8232295730.721148,2529238993.791669,18.067315235467895,3544608.769702235,3.1881659481229104e-08,588625648.727344,2150102220.1761875,0.0007501377438874281
9171169481.019321,4827590242.751442,16.826177860184274,7195279.767328813,9.363485742331041e-08,310913061.6997248,9688083355.365112,0.0014784746441599845
732445000.2663844,2163120096.581598,7.650786890273732,6039996.195912502,6.929874665948483e-08,118946382.80027544,8867178681.812342,0.0006176386126131394
7830528827.222888,1936737498.5684898,14.120002614351503,4060321.1894132807,8.121046219953222e-08,755234618.4402002,1983278624.8041456,0.001061302027792908
7344857356.289911,2960588943.402499,5.364340526417415,5981003.586813667,8.064243760609053e-08,671317199.0974432,1597141855.418335,0.0015353603501235753
7360535072.66313,2142651900.5511627,14.821821053979553,4575354.03908956,1.4426867628241149e-08,189428190.20231438,2609159890.8435636,0.001213355621768693
9046738043.472479,407807779.52130544,16.76380292228536,8918936.088537253,5.220264811828301e-09,222641740.5849719,4711761104.213002,0.0017962031763738182
2052325406.6796064,3251113194.393204,1.743681612261737,9977937.955295093,8.475831832249316e-08,948082355.9679322,6167915983.759434,0.0021067827344258146
3067058014.8048925,4384315643.661901,7.610938361725988,705827.8639372521,9.424213449510668e-08,409069533.6601774,1589193799.314611,0.0012953256148201806
9363251924.317225,4965233189.96929,3.182693540614091,1966239.5460286005,9.321823562796224e-08,429561518.4000735,2977941760.686198,0.0010108261689297014
9003291052.632998,2139246791.3932312,6.3135413986564135,7115294.846181026,6.865728787036839e-08,678166305.8937525,2988128566.2984996,0.0018981840028012347
6602662089.834688,2524604957.8521466,3.752444526331042,4340149.541929078,5.532366876445495e-08,14064832.607185869,7485873199.51375,0.0010548537300533447
8023614426.230182,2174965037.930125,10.376771284513538,8862818.501968598,3.527718490965615e-08,757645196.9241863,8080282542.621798,0.0008320580043335481
6535438760.3157015,3600455276.662816,11.036419410721312,9596889.492223557,4.6134313018889045e-08,911605976.9445932,6012327232.75541,0.0012945216563863648
8766247458.95361,377188338.8708645,10.011550268894684,1161069.2374052973,1.436814777307104e-09,415330484.4583428,3574390781.1085606,0.002852417640195797
3054161234.886375,2593636782.0586715,6.736874660437316,531046.5782711221,2.9271525942185148e-08,884273930.8049726,5731249417.678419,0.00046532448115661307
7988246534.028877,1773069973.871847,7.378765765872062,3987399.9548949166,5.154191278725818e-08,76263856.33102788,6129967123.994389,0.0013238148670347873
4160113798.6140904,3054647017.0279717,16.342803700971746,9926456.496499782,9.599923085110123e-08,845815840.3288534,6809089882.586219,0.0014649059120490605
8173736155.983673,1796893457.5365956,19.095520403578067,3880012.383315277,4.895116024036556e-08,812897468.8477293,7009773632.764489,0.0014695220871368438
7734632243.81164,2966645103.1106634,10.846778655721863,8851750.413613185,4.524103688566995e-08,453668055.85337526,7910919743.977874,0.0007863995494430952
2044029410.9005654,1530161259.9515288,19.504825197512467,6039349.859090966,8.314109128526683e-08,277954627.34878945,1514436740.0544744,0.00145504045947464
8583627463.0465,4569503226.157402,9.915403238789201,433323.4364879562,2.409748834901884e-09,586367169.1442238,5635753913.424286,0.0012858322656297543
6796249098.445086,3764758748.4620275,9.980311167225803,4958791.98455885,6.297226901254596e-08,735478022.8560543,1925285166.6484935,0.0015553824238820047
8757843120.460411,2298188555.4398627,2.6597607066876696,7381651.782258327,2.0181134820026255e-08,631136695.3356656,7492950257.54304,0.0018988567245928135
6860570869.128326,3123474095.4448085,4.910414159007814,2237562.9102630955,6.099796786015643e-08,740937130.4756274,6854051773.2514305,0.0016743910381504098
9094612004.674498,3642531873.7437196,19.719679725587824,3312885.5627590353,6.184887802800325e-08,604353893.4910755,9134318818.458492,0.0009132549534456328
29954587.91554884,1264417772.2543333,18.833807871962712,4662198.675308721,3.145600820800289e-08,432976205.32261395,3644776344.5303693,0.001171358145452859
8203349429.196911,3884445733.136452,2.79766344068059,8396969.591562904,1.013953708355422e-08,203405806.10808873,1098615746.6057208,0.0011889437901757372
6562304958.417032,4405686085.062549,13.736857992299278,1312171.8728785366,4.9407375726289913e-08,810027780.9094357,1410774937.7353568,0.0010890337071348156
1957030901.1526854,363034824.5982038,18.251808601316146,2476738.501507754,5.402617922805385e-08,183648569.68565816,1048291583.1259099,0.0015351431048404567
5259765166.967285,1957148162.0286207,13.922583167640434,3421785.1934671225,4.913650943936942e-08,546570064.5867398,3441625289.7196555,0.0007582598067228989
8068954047.288806,1511796661.6575894,9.891318864653135,2669992.0147717134,8.399904534349065e-08,874216010.1837915,5457938086.475914,0.0011810789612126786
3402699681.375117,2738581044.023307,17.77398849784995,6885004.748569712,6.399779260500101e-08,359813460.5269444,6839568480.506314,0.0010427913545618822
8992450356.89965,2593608758.794246,19.486749790084982,4750666.705680634,2.8941330968537137e-08,379199169.27097106,9284222847.67554,0.0013389180458869164
302920342.76789564,3482215782.360178,12.591636197741106,9592212.005106822,6.345820838263812e-08,512928579.8366762,7702795955.890566,0.0010020792976834533
4659223194.496469,1202276693.9986417,15.097596727766197,9428397.3683804,9.978511457402999e-09,879734718.9390686,2329188337.1904707,0.0016300550992423331
3367855983.762579,2204160867.50815,9.39988401839406,5242034.601443589,3.751500051782986e-08,17058362.637153283,2470219074.266165,0.0012217627221163287
422988236.4455163,3154354965.0910935,7.523125668415051,1786920.3429250538,9.15482693184975e-08,5559857.881712308,8559166864.547378,0.0004643857428427723
1881226150.699336,4843476790.894336,15.75950729532351,9441009.860315902,7.641360748890402e-08,371342281.4549695,6707015111.903014,0.0008140598453126795
6005412191.085911,4135240220.363546,6.112858343348254,4938564.086998272,4.83457418349796e-08,151359044.93564624,3591923588.6233745,0.000996730437684158
6117616926.107654,2676131276.4119964,5.688578431505158,2822192.915516698,4.320115464198716e-08,975540159.9622937,1839270742.8220165,0.0017929582528310151
8870683166.245476,3927197190.936242,4.005955135639887,9466325.055689825,9.240978376520885e-08,711392759.7055099,9592089984.609207,0.001996401887882611
1205792325.8857012,2340686872.7515874,15.839188050520752,684991.0434421627,1.084873836067765e-08,363931266.7005035,7919300032.087748,0.00010930572766094964
4319756484.940035,3930948302.2876906,11.574530369350496,2313835.531185037,2.1488364875957257e-08,771377362.0263745,5186487400.481844,0.001019652688753955
7541498536.3203335,3766603021.9149475,1.7842275778684134,660970.7651710166,2.7634165343270012e-08,856886065.5694852,6910994608.547018,0.0019279105258986971
6333162010.339976,564285007.3959137,11.34549896440988,7526404.163878925,7.668840292679626e-08,619747988.7094227,8299928489.1978655,0.0024420028549215532
1403897802.9245198,2375254330.2648063,1.8309069419060915,6443376.778055449,3.540447171557293e-09,684098233.3490909,5709513470.194512,0.0009097662461402
5332944223.872784,3172642220.4883027,14.612048408228292,4536829.791602365,3.1694188707165745e-08,791173806.3697149,2616669750.4583635,0.0009998879636851352
8940242655.880713,3420760158.36203,18.983608145607427,4176140.1722051743,7.426680771024588e-08,485525238.1747343,5999726205.606521,0.001266409096298101
7808683108.772129,1204664279.3311858,7.1865709911637,9738199.972811293,4.340042043666195e-09,642761113.7188909,9600093234.258873,0.0012966780312652969
2724707027.0959153,2432276608.1635947,14.48327621714248,1973101.7033309313,5.991202847855713e-08,883425092.2655739,8340524546.865878,0.00033153418137584975
5933977675.865813,455168319.75204754,13.245178735769185,6497113.23454364,1.7648667426852944e-08,807780344.3945973,2778831980.396371,0.0020089217252256125
1666021160.440588,490142730.75576246,19.32929264514881,6368655.959997232,6.346119298808678e-09,552154759.0901072,9559565768.052404,0.0006546210358149344
5283654206.103632,4744667061.866545,15.680799847331333,9892114.534099337,7.948027830322534e-08,363297224.04888606,2156981153.9168267,0.0013088102364616212
9546441944.260294,2607774435.4178567,13.136944555834326,8284945.369689707,7.590434583815953e-08,927758627.5244634,8880011879.075195,0.001188246215716926
1023578301.687242,3534809940.990917,3.8421677075584655,389873.68520670466,6.732768555358388e-09,288996600.126788,9418340779.4072,0.0007871548986839942
1379792224.7496684,2901455160.262111,3.877600735021596,186558.15571281422,5.2649261429035725e-08,555278547.3920867,6322356445.875255,0.00038183991100004567
1430235265.8092012,1064538291.7999029,2.787109075408773,1289013.6796909757,8.797295385325846e-08,685293042.1437395,3648251031.5162654,0.001240724105397396
6354915915.235778,2173869729.9436216,3.5843496970326907,6694327.386233942,5.208867118851926e-08,69602650.03613505,8684688607.09469,0.00180534879413214
3133710574.3321033,3032971449.55081,9.425492676410473,4025408.964228108,2.0976417739791693e-08,281645287.91128945,6895360270.4835415,0.0011027005710416739
5911925056.076189,547961390.2526882,3.59117526575382,2814907.3661814104,8.185242723792757e-08,20212675.11875792,1095771643.5836082,0.0036675892323542103
9982084977.581327,2610886202.896762,9.936789767156148,5472759.406753837,7.74912716621303e-08,253120637.6694555,4151235384.0927544,0.0011882068058708265
7845901573.904642,143314572.65948343,18.613340101904374,8040671.92271537,7.828639149991705e-08,964257230.4834435,7165590707.872798,0.004394895734778886
5424165755.944119,2305529768.63071,18.769354142038484,5332339.975962328,7.098233296212496e-08,787331587.2038541,1440459032.496111,0.0016569687916672788
2857956640.2217717,1517623077.74262,4.07362273200987,8356095.930495783,7.546952906208552e-08,790941265.0369987,9048775372.875526,0.0016393139889867713
1087634463.701529,3000972658.927891,14.559595420996201,592573.8563831538,8.644038880783964e-09,120288627.54279017,8837318336.332344,0.00021320483416491963
8975491218.606827,3070350559.48393,3.9806571156540307,8818879.508711502,8.766076807497229e-08,3018958.2529339874,1777436282.4771247,0.002353350888148367
4147904509.9210386,2563347051.184447,11.111142178899495,5343653.695010199,1.5302397975612093e-08,610895552.8687289,1783197650.2460766,0.0011671387419424097
2233009258.54644,248309870.58063036,16.96341780705372,6972969.878045177,2.160266815653662e-08,724358268.7489887,4658485346.677748,0.0016917779866326952
5093901046.635869,3049584128.58383,14.495970486941422,4740418.849739058,4.023995299904814e-08,34546849.74780586,9279739808.052492,0.0010983831513548042
449236580.2777021,1195900540.6116405,7.073698191518281,7841927.2457501115,2.9409220440875335e-08,51800216.78195218,4055095295.2030864,0.0012165995026342754
9479611229.045357,533681235.9830678,9.389139623781231,7647065.75289892,6.940205410340745e-08,443865725.3986122,8185485094.055787,0.0028075204618366405
5335449328.1777725,4114728363.1220446,8.847957020105994,6290875.48814318,8.005013220416036e-08,321660924.95485705,7938267584.498252,0.0008177015590587329
2171083368.3770723,3236193751.39135,6.834420764246203,3414152.8149482175,2.1948628065678347e-08,135689789.09657526,9662770563.147686,0.0004958424052099344
3180007238.783679,4532417850.706142,12.289637000806042,4034396.568750798,3.650698213048401e-08,885250369.5103939,7374047502.905251,0.0010967394058371488
6636055171.814418,1360376805.7581997,19.8139044957936,8799160.549760142,5.825942819265739e-08,391280439.1967366,1709441602.2540169,0.0017132111982823728
5744229029.753038,534378212.6209163,12.57505790562065,3360903.348918294,2.7087707475656288e-08,17195691.386161096,8268085314.777328,0.0017552111478040448
647295207.4005172,2418930098.437006,7.6183110262463165,1461740.5336634223,9.456573837126312e-08,741035065.305025,9972982578.000578,0.0008518702380565451
3836278007.671919,1245925508.7187839,16.895550406322485,8543745.949193124,1.0263465750778459e-08,618857325.3300518,7240400931.814196,0.0004669137937219786
4322197996.85737,3788137473.538997,13.59124162993756,4052766.39866043,8.706941466017089e-08,782027460.896849,9686814787.164625,0.0012060252947095592
5945085859.460658,3108282903.9483457,17.631535689339696,3340768.7218168736,4.9007186907442374e-08,350379139.4514835,1153085233.9248712,0.0006791956326418795
1443757379.6653867,2628776968.7263317,5.887127559325751,8975647.12127529,2.842920403577048e-09,259607474.23837024,5633600120.554309,0.0008525102124761383
9326172038.674343,4291965631.5731144,7.511505712096135,2359319.7352575874,6.590231579153987e-08,935834010.0034397,8759534405.012152,0.0014787262822537686
8847372696.60201,1010253234.2369924,2.6808887661634775,3134462.536595471,9.786079626572319e-08,262669942.12342247,5169226359.940397,0.003815532225562755
1984753440.3979657,3770326543.942822,18.954068855391036,7542363.962817748,6.261589617568071e-08,434831789.5441227,6882940428.658299,0.0005858622508055918
7008571771.630086,4588597267.0147705,10.560756543599963,4132431.0735902204,9.556012988564465e-08,516656450.8789364,1983460889.2625146,0.0011205129998149395
